coin_id,ts_utc,price,market_cap,total_volume
bitcoin,2025-06-25 11:01:36,107084.78263435006,2128988411578.3113,26938847435.055187
bitcoin,2025-06-25 12:03:22,107219.1808689374,2131652220688.248,25466443273.152924
bitcoin,2025-06-25 13:03:17,107236.7858779543,2131024818082.345,27893533359.97931
bitcoin,2025-06-25 14:03:46,107984.76665935366,2147112218028.5532,29693421296.44756
bitcoin,2025-06-25 15:01:01,107752.85227688558,2143465299780.5305,31319955139.32774
bitcoin,2025-06-25 16:03:27,107100.00076266487,2130140799526.1892,33120950853.256416
bitcoin,2025-06-25 17:03:49,107131.74035602146,2130006653313.717,33269608928.61784
bitcoin,2025-06-25 18:03:36,107345.83187880169,2132814958299.128,32485903946.846935
bitcoin,2025-06-25 19:03:30,107452.93910949306,2135600300965.531,32352384240.322704
bitcoin,2025-06-25 20:03:33,107723.17203673309,2141960789744.1296,33011189850.756084
bitcoin,2025-06-25 21:02:05,107822.58717700628,2144015276741.961,33040893520.621727
bitcoin,2025-06-25 22:05:05,107519.23166721367,2137840794588.7341,32951248417.791195
bitcoin,2025-06-25 23:03:34,107338.5281800289,2134267754362.9412,32890720949.97604
bitcoin,2025-06-26 00:03:21,107238.53045016268,2132141147369.0017,30468274982.034847
bitcoin,2025-06-26 01:03:14,107400.60960424514,2135747349485.5227,32516237271.945976
bitcoin,2025-06-26 02:02:33,107675.73963624927,2140950339768.3457,31440043864.594204
bitcoin,2025-06-26 03:03:48,107961.90837726144,2144946805487.0083,31906086461.546135
bitcoin,2025-06-26 04:03:34,107902.09861601869,2144789686355.7405,32306953928.02388
bitcoin,2025-06-26 05:03:20,107858.36876787026,2144394697143.4028,32435137284.613506
bitcoin,2025-06-26 06:03:41,107636.54808081112,2140130852735.7983,32254567945.456314
bitcoin,2025-06-26 07:03:06,107797.05953444961,2143379363157.7327,32213180430.380196
bitcoin,2025-06-26 08:03:20,107896.74008132974,2146097176155.6274,32654426332.058853
bitcoin,2025-06-26 09:03:28,107806.58721231556,2144252631921.238,32132291707.4507
bitcoin,2025-06-26 10:00:17,107387.96510127468,2135494644615.2566,32773791196.09233
bitcoin,2025-06-26 11:03:34,107413.22320279383,2135313817189.3662,29651968024.27524
bitcoin,2025-06-26 12:03:35,107353.15949999487,2134585899408.0308,31659266530.189625
bitcoin,2025-06-26 13:03:32,107198.87508876673,2131795023127.8867,31435058417.807434
bitcoin,2025-06-26 14:03:32,106965.09554258849,2126792399443.1255,29634948353.33873
bitcoin,2025-06-26 15:03:33,107548.88491803397,2139765507776.0725,27693754359.552315
bitcoin,2025-06-26 16:03:15,107247.03738207096,2131091325300.1873,25808596973.22084
bitcoin,2025-06-26 17:04:10,107192.58046193473,2131058581609.476,23232243142.124523
bitcoin,2025-06-26 18:03:05,107269.6692265253,2133910459442.1228,24746265200.77332
bitcoin,2025-06-26 19:03:39,107400.96010381429,2134864379466.6123,24535499016.92561
bitcoin,2025-06-26 20:03:48,107572.24620498158,2138957399898.9248,23881785640.62141
bitcoin,2025-06-26 21:01:50,107791.99728514718,2143157992969.4766,24122659596.349796
bitcoin,2025-06-26 22:03:45,107038.57609142081,2128781533611.593,23689917430.425167
bitcoin,2025-06-26 23:03:41,107027.68829546703,2128388568170.0723,24291103842.418983
bitcoin,2025-06-27 00:03:12,106977.31803225716,2126987064653.2583,24246531708.044495
bitcoin,2025-06-27 01:03:46,106757.79099084232,2123215607586.1204,24121358532.206223
bitcoin,2025-06-27 02:03:42,107151.53074964746,2130890726082.2776,24131006030.20648
bitcoin,2025-06-27 03:03:44,107312.05197269366,2133777142717.7783,23076515651.9858
bitcoin,2025-06-27 04:03:08,107537.1629491073,2138386890638.0889,22729023160.275043
bitcoin,2025-06-27 05:03:20,107558.96638806675,2139174441187.4216,22579733523.545628
bitcoin,2025-06-27 06:03:31,107383.60283489813,2135338539129.2136,22453646783.928055
bitcoin,2025-06-27 07:03:44,107371.26449981984,2134723160523.832,22543523330.019337
bitcoin,2025-06-27 08:01:32,106952.25341126154,2126819192111.9302,21043538939.21865
bitcoin,2025-06-27 09:03:47,107027.12692834092,2128088068874.6191,23862853197.910175
bitcoin,2025-06-27 10:03:57,107130.3068565861,2130301366221.5156,23909593988.162754
bitcoin,2025-06-27 11:03:22,107049.17622102854,2128805654050.3015,24034882270.016907
bitcoin,2025-06-27 12:03:46,107003.10321638786,2127653176673.2993,23693770495.30489
bitcoin,2025-06-27 13:03:39,106741.87577327908,2123393522193.7996,23912475353.50693
bitcoin,2025-06-27 14:03:19,106767.2642469428,2120655725956.9714,23725878837.66157
bitcoin,2025-06-27 15:03:37,106556.4445160221,2118644584045.7205,25063703913.927208
bitcoin,2025-06-27 16:00:41,107366.60721071716,2134577148095.7869,24313367142.12338
bitcoin,2025-06-27 17:03:28,107495.80669083506,2137675849644.449,25539837447.607513
bitcoin,2025-06-27 18:03:27,106841.59213824532,2124136524729.3674,26072670495.32441
bitcoin,2025-06-27 19:03:50,106679.09756139174,2120267440664.0479,26294996599.568928
bitcoin,2025-06-27 20:03:47,106949.52086118977,2127303077938.12,26582055416.19661
bitcoin,2025-06-27 21:03:49,107135.87261926538,2130078762832.077,26142275721.125393
bitcoin,2025-06-27 22:03:49,107149.38708853218,2130548933717.8562,25682628412.37108
bitcoin,2025-06-27 23:03:48,107156.18568224067,2130767385997.8665,25422820115.84683
bitcoin,2025-06-28 00:03:50,107085.40176203007,2129286546523.6296,25181201396.746006
bitcoin,2025-06-28 01:03:41,107152.71450867108,2130869818135.1753,25026009527.886475
bitcoin,2025-06-28 02:03:44,107117.36696481497,2129668032466.1218,24440015461.17928
bitcoin,2025-06-28 03:03:24,107150.95240384352,2130629619669.6418,23927250923.79987
bitcoin,2025-06-28 04:05:12,107331.29254853088,2133848195385.2502,23795855644.493954
bitcoin,2025-06-28 05:01:37,107229.38223545607,2132175339251.4304,23427465211.719593
bitcoin,2025-06-28 06:03:41,107320.76533639495,2134001974838.7058,23152138111.790478
bitcoin,2025-06-28 07:00:18,107453.42143439509,2136640764581.9658,22993059122.513622
bitcoin,2025-06-28 08:03:46,107495.45299018858,2137487734030.4045,21658410190.781006
bitcoin,2025-06-28 09:03:40,107401.27051892398,2135801914524.046,18835503206.33909
bitcoin,2025-06-28 10:03:43,107336.03719126417,2134284761089.7615,19026102600.453266
bitcoin,2025-06-28 11:03:44,107295.35233433257,2133553990781.39,18757144229.89649
bitcoin,2025-06-28 12:03:50,107375.74341361446,2135093963017.8496,18424763682.423615
bitcoin,2025-06-28 13:03:06,107372.59368150422,2135069502734.028,17834153583.68526
bitcoin,2025-06-28 14:03:16,107140.5670375992,2130527203026.484,16889014985.268408
bitcoin,2025-06-28 15:00:47,107232.89447449357,2132315935185.9292,14218832873.309853
bitcoin,2025-06-28 16:00:41,107409.53503189738,2134317380064.846,13457140635.959322
bitcoin,2025-06-28 17:03:44,107323.8356892328,2134133563595.908,12373398006.099634
bitcoin,2025-06-28 18:03:46,107502.14419754063,2137982593832.216,11403591370.121954
bitcoin,2025-06-28 19:03:40,107337.697127387,2134151791671.9895,10740089906.119497
bitcoin,2025-06-28 20:00:38,107283.91255515181,2133375985019.3557,10084689168.874166
bitcoin,2025-06-28 21:03:34,107229.7594432305,2132490427708.457,9542209367.357147
bitcoin,2025-06-28 22:02:10,107339.03777628932,2134365384625.713,9233679627.229074
bitcoin,2025-06-28 23:03:49,107390.13005838435,2135405124800.695,9154737161.080002
bitcoin,2025-06-29 00:03:19,107332.7847029182,2134246475020.461,8993018871.968931
bitcoin,2025-06-29 01:03:46,107508.29410024956,2137923695418.2935,8891418673.419981
bitcoin,2025-06-29 02:03:31,107353.201484795,2134749225199.1384,8830543028.787014
bitcoin,2025-06-29 03:03:31,107331.58157443936,2134245388692.8271,8776569473.725721
bitcoin,2025-06-29 04:03:47,107238.96623676884,2132422523678.475,8514578574.849002
bitcoin,2025-06-29 05:03:38,107292.18251738555,2133449048401.4514,8509100600.760432
bitcoin,2025-06-29 06:03:39,107332.0447469001,2133993644976.4412,8397142403.103813
bitcoin,2025-06-29 07:02:57,107388.27889818331,2135288067815.648,8368257712.615421
bitcoin,2025-06-29 08:03:37,107383.57994478382,2135099722669.881,8163551292.585773
bitcoin,2025-06-29 09:03:45,107709.84154706603,2141849280990.6733,8447186850.470462
bitcoin,2025-06-29 10:03:09,107944.37123781405,2147041846754.014,8990365755.906881
bitcoin,2025-06-29 11:03:37,108172.19091920268,2150795055913.242,9967900778.978441
bitcoin,2025-06-29 12:03:45,108430.88270656305,2155212826317.5947,10688098211.356388
bitcoin,2025-06-29 13:03:42,108180.06128024819,2150821238114.0088,11108685493.051085
bitcoin,2025-06-29 14:03:29,108087.05580052479,2149298882866.6045,11150807013.11334
bitcoin,2025-06-29 15:00:23,107917.6631085298,2145490612266.6042,11517902326.624796
bitcoin,2025-06-29 16:03:27,107786.06969412096,2143597956952.8108,11129635794.059797
bitcoin,2025-06-29 17:01:10,107460.21702928709,2136748665684.1147,12205327476.382816
bitcoin,2025-06-29 18:00:32,107501.53662053398,2136778344118.6646,12589659936.241825
bitcoin,2025-06-29 19:03:53,107663.72774016614,2141208966803.8818,12659356983.09736
bitcoin,2025-06-29 20:03:50,107457.44095461305,2136743902482.6028,11964839358.195316
bitcoin,2025-06-29 21:03:51,107469.27173500716,2137121112534.0432,12640827642.558205
bitcoin,2025-06-29 22:03:47,107632.63667243587,2141233845819.2815,13214240970.33965
bitcoin,2025-06-29 23:03:24,108118.04751834349,2150954749779.4614,14084541429.504177
bitcoin,2025-06-30 00:00:31,108387.33306224085,2155625438962.9834,14860723686.893188
bitcoin,2025-06-30 01:03:49,108706.24104403128,2161728926408.2212,15747482724.532095
bitcoin,2025-06-30 02:00:59,108578.13990899416,2160663512789.6582,15472484676.272785
bitcoin,2025-06-30 03:02:05,108531.46109614968,2159632294260.561,16626357072.930763
bitcoin,2025-06-30 04:03:48,108551.55374726742,2158578262622.9448,16865538883.558552
bitcoin,2025-06-30 05:03:37,108422.5933262946,2155970815997.4346,17167734572.148296
bitcoin,2025-06-30 06:03:41,108285.48600859188,2153287457773.8264,17579917526.37023
bitcoin,2025-06-30 07:03:26,107660.1348947972,2141179353458.0078,17008227979.056702
bitcoin,2025-06-30 08:00:39,107665.5044450168,2141214094401.3967,17968330125.275654
bitcoin,2025-06-30 09:03:45,107531.91321553622,2138565048275.864,18879020161.630577
bitcoin,2025-06-30 10:03:47,107521.18955243476,2138492484816.2502,18998363154.20284
bitcoin,2025-06-30 11:02:08,107630.56308419161,2140264885615.1985,18240318628.059696
bitcoin,2025-06-30 12:00:43,107739.59593196912,2142467058694.8425,18208125448.726044
bitcoin,2025-06-30 13:03:39,107623.33993762192,2139993482184.3208,17625722527.627235
bitcoin,2025-06-30 14:03:13,107566.3079191595,2139023817003.5935,18466961780.797104
bitcoin,2025-06-30 15:01:58,107025.8922773795,2128574202408.5854,20226054283.150616
bitcoin,2025-06-30 16:02:51,107528.38825528065,2138119457986.235,21443806401.16621
bitcoin,2025-06-30 17:03:16,107601.08934743324,2139138567911.7234,21655755679.815197
bitcoin,2025-06-30 18:03:40,107643.88644014619,2141149109437.5742,21946481030.13148
bitcoin,2025-06-30 19:03:35,107268.69822518392,2133281139919.3013,22152932743.15374
bitcoin,2025-06-30 20:03:18,107618.48644134187,2138533100227.0918,22896291257.95497
bitcoin,2025-06-30 21:03:55,107590.74415043148,2139732937626.506,23200648696.28496
bitcoin,2025-06-30 22:03:19,107170.43048169371,2131419379594.1467,23845043476.81431
bitcoin,2025-06-30 23:00:38,107151.548463726,2130790833590.4116,23292965382.613094
bitcoin,2025-07-01 00:03:44,107135.62573807983,2130376173646.7874,22368694100.851017
bitcoin,2025-07-01 01:03:09,107385.59532767249,2135003760310.8342,21869569816.113995
bitcoin,2025-07-01 02:03:12,107258.7890125712,2133016029214.1128,21600311119.12877
bitcoin,2025-07-01 03:03:34,107143.78677606062,2130752147621.4666,19571877943.94661
bitcoin,2025-07-01 04:03:29,107188.48476171757,2131161751048.876,21999306342.88585
bitcoin,2025-07-01 05:03:01,106952.805271652,2126883871208.0994,22268703701.28721
bitcoin,2025-07-01 06:03:24,106947.69531160645,2126337378978.6975,22358871388.229652
bitcoin,2025-07-01 07:03:23,106911.99215533056,2125967866449.876,21639932685.91052
bitcoin,2025-07-01 08:03:12,107139.40872025408,2130459916636.765,21954055243.818535
bitcoin,2025-07-01 09:05:39,106726.91880069667,2122510676191.3218,21876521593.080544
bitcoin,2025-07-01 10:01:10,106559.74343529438,2118892794508.748,22192822369.933346
bitcoin,2025-07-01 11:00:09,106410.39803117205,2116203576753.232,22645274122.646446
bitcoin,2025-07-01 12:03:27,106565.40616628792,2119488600011.2234,22809563970.67829
bitcoin,2025-07-01 13:03:18,106471.6529389523,2117371324278.3289,22624766186.485973
bitcoin,2025-07-01 14:03:29,106830.2778707691,2123789309783.2898,19910510150.497555
bitcoin,2025-07-01 15:03:19,105922.44787606507,2106603985235.5754,21887101739.91564
bitcoin,2025-07-01 16:01:00,105993.55330893262,2108191628942.007,24352624243.54862
bitcoin,2025-07-01 17:03:43,106118.54247337948,2111112339885.268,24031235865.680534
bitcoin,2025-07-01 18:03:40,106274.38401781903,2112360786327.3298,24031613830.070282
bitcoin,2025-07-01 19:03:44,105781.26913424997,2104535581777.5134,24232574407.89782
bitcoin,2025-07-01 20:03:47,105558.1795216201,2099560497597.4563,24733517828.086845
bitcoin,2025-07-01 21:01:21,105906.81152814372,2105981032969.7112,25305645433.927773
bitcoin,2025-07-01 22:03:03,105799.53888074443,2104118404308.2537,25144379019.546047
bitcoin,2025-07-01 23:04:35,105729.30337893893,2103087219499.2239,25106725388.894093
bitcoin,2025-07-02 00:03:40,105671.37564921292,2100087563077.9324,25091393876.20341
bitcoin,2025-07-02 01:03:34,105430.0699189044,2098315712249.7844,24877294832.67813
bitcoin,2025-07-02 02:03:44,105713.62467631401,2102025960928.2756,25331846752.471447
bitcoin,2025-07-02 03:03:27,105874.88851628656,2105205754271.191,25135944489.52843
bitcoin,2025-07-02 04:03:36,106192.61908374571,2111648666896.0247,25491216915.50663
bitcoin,2025-07-02 05:03:33,106361.82729453016,2115447790331.9062,25827486209.318245
bitcoin,2025-07-02 06:03:35,106637.67190982355,2120437784461.012,25859918335.713837
bitcoin,2025-07-02 07:03:44,107011.09654749483,2127626026412.19,26326373079.731834
bitcoin,2025-07-02 08:03:17,107154.9395995294,2131192350622.273,26595762551.14098
bitcoin,2025-07-02 09:02:37,107723.86722863429,2141760865892.0298,27874857246.915386
bitcoin,2025-07-02 10:04:06,107660.59607867351,2140960261882.8032,27911261327.236843
bitcoin,2025-07-02 11:00:33,107804.12497574199,2144176730421.1575,27482094200.26944
bitcoin,2025-07-02 12:08:18,107491.88894045986,2137389161352.781,28029369472.178745
bitcoin,2025-07-02 13:03:53,107379.01121426729,2135461480126.8083,28220640665.5678
bitcoin,2025-07-02 14:04:02,107768.94266033295,2143130834397.0754,25434868475.919647
bitcoin,2025-07-02 15:03:58,108049.63995066886,2148624543637.3398,24455995598.67598
bitcoin,2025-07-02 16:04:05,108719.610384343,2161721198923.963,27386080502.58191
bitcoin,2025-07-02 17:04:00,109524.79595664969,2177777742501.521,31409622431.881046
bitcoin,2025-07-02 18:04:16,109130.5190650251,2169412880728.343,32697950441.030052
bitcoin,2025-07-02 19:01:32,109512.18661959792,2176813722173.7646,33691580791.754154
bitcoin,2025-07-02 20:03:39,109608.34454475196,2177744260588.692,34380192772.13691
bitcoin,2025-07-02 21:02:06,109245.4846693272,2173007010221.9814,34491554481.329765
bitcoin,2025-07-02 22:03:52,109498.2520966054,2177479969109.0012,35308963955.68726
bitcoin,2025-07-02 23:03:49,109172.67593813807,2171133029878.4612,32949099684.148376
bitcoin,2025-07-03 00:03:57,108876.33080471942,2164664859776.4558,36298051908.86382
bitcoin,2025-07-03 01:03:24,108967.92721160711,2167206505546.8174,37115472383.43458
bitcoin,2025-07-03 02:03:30,109057.66813145111,2168962667353.7754,36779587554.73184
bitcoin,2025-07-03 03:03:59,108725.13872565234,2161285404401.8765,36843593460.40882
bitcoin,2025-07-03 04:04:07,108708.78299547141,2161832856549.0872,36471750108.67418
bitcoin,2025-07-03 05:03:46,108833.55583203761,2165228673264.8699,36550723475.32322
bitcoin,2025-07-03 06:03:58,109362.57592106404,2174824043340.3147,36631586799.962494
bitcoin,2025-07-03 07:03:07,109508.37405742171,2177994156780.0935,36271154644.918816
bitcoin,2025-07-03 08:00:48,109330.97520438877,2174279567725.4019,35969194964.07572
bitcoin,2025-07-03 09:03:55,109459.70029882406,2177352013931.0156,35524404691.511765
bitcoin,2025-07-03 10:02:25,110005.50910443353,2187768648360.0076,37406581398.76974
bitcoin,2025-07-03 11:03:45,109847.4168916494,2184360782533.2185,38117687751.44266
bitcoin,2025-07-03 12:03:44,109630.73581504704,2180741535732.1292,37620292288.85067
bitcoin,2025-07-03 13:03:54,109153.29814972244,2168436319815.6716,38998979559.8328
bitcoin,2025-07-03 14:03:52,110306.89134124944,2194226466797.0007,40491003573.22917
bitcoin,2025-07-03 15:03:42,109729.9935709418,2182058577190.92,41266770237.64928
bitcoin,2025-07-03 16:03:41,109173.44604642507,2171990821719.2925,40307391198.36157
bitcoin,2025-07-03 17:03:57,109389.26849358118,2176232261282.8848,36746200888.77884
bitcoin,2025-07-03 18:04:10,109585.31645185596,2179370920341.1328,34700590812.38352
bitcoin,2025-07-03 19:03:33,109666.14210713198,2180583006487.6023,34321648001.326763
bitcoin,2025-07-03 20:00:49,109824.37702950215,2183417684579.7134,32871368921.835384
bitcoin,2025-07-03 21:02:14,109930.53464903968,2186032100290.0093,29169318381.81195
bitcoin,2025-07-03 22:07:03,109844.89968138716,2184240817512.404,31192230977.81735
bitcoin,2025-07-03 23:03:45,109740.8804104662,2182337316498.5544,30378465390.15045
bitcoin,2025-07-04 00:03:47,109602.20483914016,2179664531219.9346,29892049537.628605
bitcoin,2025-07-04 01:04:02,109521.73257176802,2178692263275.3994,29471048656.697666
bitcoin,2025-07-04 02:03:36,109547.54407846669,2178823267063.1614,29000129979.31031
bitcoin,2025-07-04 03:04:04,109217.0131197897,2172150054613.9294,28753302539.532024
bitcoin,2025-07-04 04:03:46,109275.17468549927,2173319640325.5183,28893254640.44889
bitcoin,2025-07-04 05:03:41,109025.36368252295,2168253774700.036,28447497020.46932
bitcoin,2025-07-04 06:03:54,109089.33208686361,2169768287872.1099,28814680873.699028
bitcoin,2025-07-04 07:03:46,109032.51038477475,2168228299258.4749,28581752117.366283
bitcoin,2025-07-04 08:03:54,108782.58283541955,2163635483360.264,28512580662.913925
bitcoin,2025-07-04 09:03:48,108807.55454160174,2164091267449.9814,28726222335.36653
bitcoin,2025-07-04 10:02:32,108991.71506309851,2167254472626.2322,26555760711.565605
bitcoin,2025-07-04 11:04:07,108939.69078406061,2166480428588.2502,25556494817.65822
bitcoin,2025-07-04 12:03:45,108947.60919794154,2166687104600.2375,25490372078.766304
bitcoin,2025-07-04 13:03:49,108779.55203760674,2163078988112.855,23540011667.222095
bitcoin,2025-07-04 14:03:34,108080.14201247365,2152551512016.238,22389582437.596333
bitcoin,2025-07-04 15:03:39,107875.12083035668,2145548901025.7795,22405002207.93274
bitcoin,2025-07-04 16:04:09,107683.37789325003,2141543286321.4211,22597494244.90749
bitcoin,2025-07-04 17:04:12,107663.19129939807,2141150640334.8647,23314544990.13132
bitcoin,2025-07-04 18:03:47,107902.85107452174,2145922297835.6226,23379011147.452606
bitcoin,2025-07-04 19:01:44,107587.36663162945,2140707573884.1404,24239966654.432003
bitcoin,2025-07-04 20:03:57,107474.62184599855,2137520885796.114,24204861956.730236
bitcoin,2025-07-04 21:03:56,107739.19455526027,2143141677024.2224,24145917568.92543
bitcoin,2025-07-04 22:03:54,107938.45487234791,2146183006621.372,24186073616.803055
bitcoin,2025-07-04 23:03:54,108260.04743409023,2152805812510.2366,24342232097.901722
bitcoin,2025-07-05 00:03:59,108015.91918796576,2148447441304.9116,24252286190.889748
bitcoin,2025-07-05 01:03:59,108221.98940035238,2152301716601.738,24024211641.904106
bitcoin,2025-07-05 02:02:18,107985.24239548545,2147417711561.158,23920791650.632507
bitcoin,2025-07-05 03:01:35,108080.69280477084,2149153043865.9592,22063039314.57545
bitcoin,2025-07-05 04:03:41,108191.01953980554,2151620786858.2769,23581010269.213154
bitcoin,2025-07-05 05:03:54,108219.77537727766,2152705775771.6104,23604211395.873505
bitcoin,2025-07-05 06:03:40,108170.0457987202,2151031679620.527,23156661744.025864
bitcoin,2025-07-05 07:01:56,108268.47699607356,2153018382603.121,22875913438.312874
bitcoin,2025-07-05 08:03:26,108043.83026863528,2148677007055.261,22012295453.55659
bitcoin,2025-07-05 09:01:27,108026.86222614744,2148136787562.2573,20008181691.181946
bitcoin,2025-07-05 10:03:53,108099.40089057873,2149927586910.0083,21197960897.866486
bitcoin,2025-07-05 11:03:39,108159.84070504257,2151616083855.8208,21089004916.837208
bitcoin,2025-07-05 12:03:49,108174.64433643119,2151799289154.1267,20974432035.95025
bitcoin,2025-07-05 13:03:40,108158.506028589,2150849925916.687,20596399735.936806
bitcoin,2025-07-05 14:03:28,108144.87788500875,2150758079283.2263,19292646324.27553
bitcoin,2025-07-05 15:03:51,108203.39074380611,2151914279487.2546,17017403670.77531
bitcoin,2025-07-05 16:03:28,108079.8732020311,2149476771215.0183,15319280758.400637
bitcoin,2025-07-05 17:04:11,108094.12112068693,2149329645423.33,13626290795.473677
bitcoin,2025-07-05 18:01:24,108092.79362360307,2149520598117.7437,12959846109.855936
bitcoin,2025-07-05 19:03:49,108029.0012528044,2148219291394.5024,11594605488.988647
bitcoin,2025-07-05 20:04:05,108146.47997496236,2150927826727.2612,10866351433.604046
bitcoin,2025-07-05 21:03:25,108114.23616442076,2150168687467.984,10664695406.79231
bitcoin,2025-07-05 22:03:36,108106.83166939252,2150113012352.5427,10395718573.007635
bitcoin,2025-07-05 23:03:50,108207.50672837593,2151882351170.6257,10094342580.461184
bitcoin,2025-07-06 00:03:57,108216.01621122604,2152281287061.9937,10053489982.872017
bitcoin,2025-07-06 01:02:05,108221.01364556968,2152238962642.7786,10068675413.908566
bitcoin,2025-07-06 02:03:15,108188.97421027656,2151626286380.696,9877736409.7562
bitcoin,2025-07-06 03:03:52,108135.70188140584,2151266865028.5103,9677872221.696758
bitcoin,2025-07-06 04:03:47,108062.4485216917,2149229466083.0574,9514657821.034447
bitcoin,2025-07-06 05:00:45,108009.16769430414,2148179570860.9497,9247015451.300303
bitcoin,2025-07-06 06:03:32,108023.5612158881,2148401917693.441,9162067575.99034
bitcoin,2025-07-06 07:01:53,108153.62729175891,2151005636076.8274,9211654320.240166
bitcoin,2025-07-06 08:01:12,108066.6287549658,2149305520579.314,9180688934.379656
bitcoin,2025-07-06 09:03:43,108018.4761783963,2148662353322.4343,9272066778.345846
bitcoin,2025-07-06 10:00:50,107924.37145127529,2146504585051.5088,9337037346.006124
bitcoin,2025-07-06 11:02:09,108014.15265059208,2148259373624.4724,9305679101.688494
bitcoin,2025-07-06 12:03:51,108079.78827579075,2149280653748.0203,9441750393.221094
bitcoin,2025-07-06 13:03:43,108226.77823782979,2151895563904.9504,9579917690.403408
bitcoin,2025-07-06 14:04:04,108852.24281809523,2165471878103.183,10961889530.793116
bitcoin,2025-07-06 15:00:49,108881.00285870154,2164825654698.4849,12040420760.89063
bitcoin,2025-07-06 16:03:42,108842.00463607795,2164700073208.4592,12589674212.59983
bitcoin,2025-07-06 17:04:11,108873.26682711164,2165298240861.5728,12740962211.29249
bitcoin,2025-07-06 18:03:54,108922.67195979225,2166150217249.2297,12697797488.868542
bitcoin,2025-07-06 19:04:01,108465.20961302417,2156358603636.6968,13182333210.259935
bitcoin,2025-07-06 20:03:54,108519.48830047643,2157739971777.9146,13358052060.795916
bitcoin,2025-07-06 21:04:00,108725.7506679581,2162666190785.1072,13427355134.449022
bitcoin,2025-07-06 22:03:01,109190.07810038677,2170811633929.2944,14211347444.79325
bitcoin,2025-07-06 23:00:31,109273.0167998506,2173685739083.7993,15252657083.82264
bitcoin,2025-07-07 00:03:30,109222.28203144151,2172228248277.911,14613019618.389784
bitcoin,2025-07-07 01:03:53,108884.83919643541,2166319922801.6855,16120850389.825558
bitcoin,2025-07-07 02:03:49,109040.0364988704,2168527577276.7642,16608051840.133398
bitcoin,2025-07-07 03:03:39,109391.49731870665,2175912606865.8474,17340883011.790512
bitcoin,2025-07-07 04:08:26,109426.41237562221,2176092850784.4607,17890749503.05263
bitcoin,2025-07-07 05:03:34,109141.4662335669,2170707319099.8088,18036811703.628826
bitcoin,2025-07-07 06:02:27,109060.68873662295,2169535196637.2273,18414783533.393288
bitcoin,2025-07-07 07:01:38,108794.72246665078,2164041819287.785,17613463941.65304
bitcoin,2025-07-07 08:03:33,109055.95982919865,2168622499867.862,18970997770.243927
bitcoin,2025-07-07 09:03:38,108998.57079779266,2167704688518.1877,19173805138.501312
bitcoin,2025-07-07 10:03:38,108837.9695137941,2164728603945.2993,19439195293.00674
bitcoin,2025-07-07 11:04:34,108691.18135702463,2161838204924.5083,20422973962.75752
bitcoin,2025-07-07 12:03:23,108648.14015695457,2160914479516.0957,21126663403.778427
bitcoin,2025-07-07 13:03:46,108343.93368483889,2155731984128.7546,22320521631.037003
bitcoin,2025-07-07 14:03:46,108435.95739697783,2153078533061.2505,22685975075.74004
bitcoin,2025-07-07 15:00:45,108221.22050375078,2152427801938.6184,22856972063.50062
bitcoin,2025-07-07 16:03:19,108344.8309023719,2155336410298.8848,23126752089.535133
bitcoin,2025-07-07 17:03:47,107980.79962801684,2147967445928.0237,23771800066.643715
bitcoin,2025-07-07 18:03:46,107948.58904902542,2147317002360.4458,25191836206.969357
bitcoin,2025-07-07 19:03:51,107962.37308418423,2145329284526.501,26051217572.82888
bitcoin,2025-07-07 20:04:01,108109.17303658143,2151098305609.8293,26527554209.82315
bitcoin,2025-07-07 21:04:03,107930.88282581135,2146562465678.0337,26878722572.4117
bitcoin,2025-07-07 22:03:43,108167.2213745081,2151497112174.7441,26234588155.34095
bitcoin,2025-07-07 23:03:39,108032.89177796259,2148788653077.031,25790188479.792377
bitcoin,2025-07-08 00:03:49,108294.14789727505,2153987517488.93,25429516335.813416
bitcoin,2025-07-08 01:03:33,108342.41323441773,2154918039893.782,25775720052.68419
bitcoin,2025-07-08 02:04:00,107869.45480419397,2145958364244.3008,25811385562.756306
bitcoin,2025-07-08 03:03:19,107720.02901194381,2142267899450.415,26723639311.005875
bitcoin,2025-07-08 04:03:48,107920.48670870182,2146450949950.4294,26396771592.50043
bitcoin,2025-07-08 05:03:47,108007.50427589758,2147851985868.6694,26446503753.584682
bitcoin,2025-07-08 06:03:36,108192.3965120717,2152160475369.8362,24203321083.43058
bitcoin,2025-07-08 07:00:20,108322.00619043256,2154461552881.744,26298164294.757393
bitcoin,2025-07-08 08:03:49,108449.96409499412,2156997201966.3933,26240340545.33865
bitcoin,2025-07-08 09:03:08,108276.76542049045,2153711438802.669,26383065637.04982
bitcoin,2025-07-08 10:02:45,108458.1597217873,2157217136884.5662,23439413265.652905
bitcoin,2025-07-08 11:03:40,108843.03766504247,2164670103677.9192,23774291206.418434
bitcoin,2025-07-08 12:03:50,108772.6214172488,2163390792637.5562,25664767160.89157
bitcoin,2025-07-08 13:03:53,108904.87395651502,2166047154827.0117,24711602039.234657
bitcoin,2025-07-08 14:00:45,109073.07144728328,2169050782889.0483,24443784833.22859
bitcoin,2025-07-08 15:03:46,108406.1743477702,2158142057667.6567,21639698861.218044
bitcoin,2025-07-08 16:03:59,108269.04717656305,2153088835912.7046,23970302496.699234
bitcoin,2025-07-08 17:03:28,108416.67394108746,2156210071207.2373,23188794034.582706
